round,round_status,round_start_s,round_target_s,round_finalize_s,round_duration_s,satellite_id,plane_index,sat_index,total_sum,norm_annualcrop,norm_forest,norm_herbaceousvegetation,norm_highway,norm_industrial,norm_pasture,norm_permanentcrop,norm_residential,norm_river,norm_sealake,landcover_norm_tree_cover,landcover_norm_shrubland,landcover_norm_grassland,landcover_norm_cropland,landcover_norm_built_up,landcover_norm_bare_sparse_vegetation,landcover_norm_snow_and_ice,landcover_norm_permanent_water_bodies,landcover_norm_herbaceous_wetland,landcover_norm_mangroves,landcover_norm_moss_and_lichen
37,complete,3276,3365.6067636877865,3366,90,60,6,0,90.0000000000001,0.006889999999999978,0.6266133333333334,0.09613888888888882,0.0012166666666666632,0.0012166666666666632,0.16811999999999996,0.006889999999999978,0.0012166666666666632,0.04584888888888893,0.04584888888888893,0.6255288888888889,0.033931111111111065,0.16811999999999996,0.013779999999999955,0.003649999999999989,0.05887999999999998,0.0007422222222222232,0.09095555555555564,0.0033277777777777733,0.0010844444444444439,0.0
38,complete,3367,3456.6067636877865,3457,90,60,6,0,90.0,0.024553333333333358,0.41634000000000015,0.31688,0.0005833333333333333,0.0005833333333333333,0.18061666666666648,0.024553333333333358,0.0005833333333333333,0.01765333333333336,0.01765333333333336,0.41634000000000015,0.08870666666666661,0.18061666666666648,0.049106666666666715,0.0017499999999999996,0.22523333333333337,0.0004300000000000003,0.03487666666666673,0.0029399999999999934,0.0,0.0
39,complete,3458,3547.6067636877865,3548,90,60,6,0,89.99999999999997,0.03160000000000005,0.28389999999999954,0.4083000000000005,0.0006999999999999996,0.0006999999999999996,0.20149999999999976,0.03160000000000005,0.0006999999999999996,0.02050000000000005,0.02050000000000005,0.28389999999999954,0.11400000000000016,0.20149999999999976,0.0632000000000001,0.002099999999999999,0.2922000000000004,0.0005000000000000006,0.0405000000000001,0.002099999999999999,0.0,0.0
40,complete,3549,3638.6067636877865,3639,90,60,6,0,89.99999999999997,0.03160000000000005,0.28389999999999954,0.4083000000000005,0.0006999999999999996,0.0006999999999999996,0.20149999999999976,0.03160000000000005,0.0006999999999999996,0.02050000000000005,0.02050000000000005,0.28389999999999954,0.11400000000000016,0.20149999999999976,0.0632000000000001,0.002099999999999999,0.2922000000000004,0.0005000000000000006,0.0405000000000001,0.002099999999999999,0.0,0.0
41,complete,3640,3729.6067636877865,3730,90,60,6,0,89.99999999999996,0.0447601760176018,0.2981728256158947,0.3541180534720139,0.001033378337833784,0.001033378337833784,0.2157547838117145,0.0447601760176018,0.001033378337833784,0.019666925025835957,0.019666925025835957,0.29812282061539463,0.1006839017235057,0.2157547838117145,0.0895203520352036,0.0031001350135013515,0.24371668833550023,0.0004166666666666672,0.038917183385005244,0.009717463413007974,5.000500050005005e-05,0.0
42,complete,3731,3820.6067636877865,3821,90,60,6,0,90.00000000000007,0.11247659699303254,0.1614342266448868,0.049577868564634295,0.0025289278927892733,0.0025289278927892733,0.42560414597015256,0.11247659699303254,0.0025289278927892733,0.06542189057794674,0.06542189057794674,0.16139088897778675,0.0075782703825938,0.42560414597015256,0.2249531939860651,0.007586783678367821,0.002241129890766857,0.0,0.13084378115589348,0.039758468291273635,4.333766710004332e-05,0.0
43,complete,3822,3911.6067636877865,3912,90,60,6,0,90.00000000000006,0.11279999999999991,0.12629999999999997,0.04390000000000006,0.0024999999999999957,0.0024999999999999957,0.4489999999999999,0.11279999999999991,0.0024999999999999957,0.07385000000000008,0.07385000000000008,0.12629999999999997,0.0030999999999999947,0.4489999999999999,0.22559999999999983,0.007499999999999987,0.0024000000000000037,0.0,0.14770000000000016,0.03840000000000006,0.0,0.0
44,complete,3913,4002.6067636877865,4003,90,60,6,0,90.00000000000006,0.11279999999999991,0.12629999999999997,0.04390000000000006,0.0024999999999999957,0.0024999999999999957,0.4489999999999999,0.11279999999999991,0.0024999999999999957,0.07385000000000008,0.07385000000000008,0.12629999999999997,0.0030999999999999947,0.4489999999999999,0.22559999999999983,0.007499999999999987,0.0024000000000000037,0.0,0.14770000000000016,0.03840000000000006,0.0,0.0
45,complete,4004,4093.6067636877865,4094,90,60,6,0,90.0,0.0012533333333333333,0.0014033333333333333,0.00048777777777777773,2.777777777777778e-05,2.777777777777778e-05,0.004988888888888889,0.0012533333333333333,2.777777777777778e-05,0.495265,0.495265,0.0014033333333333333,3.444444444444444e-05,0.004988888888888889,0.0025066666666666666,8.333333333333333e-05,2.6666666666666663e-05,0.0,0.99053,0.0004266666666666666,0.0,0.0
46,complete,4095,4184.606763687786,4185,90,60,6,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
